kepid,kepoi_name,koi_pdisposition,koi_disposition,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_incl,koi_incl_err1,koi_incl_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_eccen,koi_eccen_err1,koi_eccen_err2,koi_longp,koi_longp_err1,koi_longp_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_sparprov,koi_vet_stat,koi_vet_date,ra,dec,koi_kepmag
6501635,K00560.01,CANDIDATE,CANDIDATE,23.67523,1.70E-04,-1.70E-04,179.2738,2.40E-03,-2.40E-03,9.14E+02,,,4.6487,,,,,,0.858,1.00E-01,-1.00E-01,87.66,,,0.152,,,0,,,,,,22.3,8.6,-8.6,0.0321,1.20E-03,-1.20E-03,2.6,1.1,-1.1,513,,,5278,75,-75,4.63,0.3,-0.3,0.74,0.3,-0.3,,,,Pinsonneault,Active,12/19/13,283.833069,41.978649,14.721
11100670,K02885.01,FALSE POSITIVE,FALSE POSITIVE,20.23381,1.70E-04,-1.70E-04,141.3922,6.10E-03,-6.10E-03,3.18E+02,,,3.8265,,,,,,0.39,1.00E+00,-1.00E+00,89.38,,,0.144,,,0,,,,,,38,18,-18,0.0162,6.20E-03,-6.20E-03,1.39,0.75,-0.75,549,,,5322,200,-200,4.63,0.3,-0.3,0.79,0.3,-0.3,,,,KIC,Active,12/19/13,298.764038,48.64492,13.776
6129524,K02886.01,CANDIDATE,CANDIDATE,0.8818394,2.70E-06,-2.70E-06,131.6905,1.90E-03,-1.90E-03,2.90E+02,,,1.325,,,,,,0.3,8.50E-01,-8.50E-01,86.52,,,0.018,,,0,,,,,,5,2.4,-2.4,0.0155,5.30E-03,-5.30E-03,1.34,0.68,-0.68,1482,,,5068,200,-200,4.61,0.3,-0.3,0.79,0.3,-0.3,,,,KIC,Active,12/19/13,293.670471,41.410252,15.919
3859363,K02887.01,FALSE POSITIVE,FALSE POSITIVE,1.5685982,5.60E-06,-5.60E-06,131.6375,2.20E-03,-2.20E-03,3.21E+02,,,3.0018,,,,,,0.3162,1.00E-01,-1.00E-01,84.8,,,0.028,,,0,,,,,,3.588,0.072,-0.072,0.01625,2.90E-04,-2.90E-04,1.85,0.87,-0.87,1689,,,6270,130,-130,4.45,0.3,-0.3,1.04,0.49,-0.49,,,,Pinsonneault,Active,12/19/13,293.813812,38.926201,15.105
8077137,K00274.02,CANDIDATE,CONFIRMED,22.79519,6.30E-04,-6.30E-04,153.492,1.00E-02,-1.00E-02,5.20E+01,,,5.0921,,,,,,0.26,1.90E-01,-1.90E-01,89.38,,,0.167,,,0,,,,,,33,11,-11,0.00667,3.60E-04,-3.60E-04,1.13,0.17,-0.17,820,,,6090,100,-100,4.13,0.1,-0.1,1.55,0.22,-0.22,,,,SME,Active,12/19/13,282.492218,43.980209,11.39
12023078,K02888.01,FALSE POSITIVE,FALSE POSITIVE,0.6234426,3.80E-06,-3.80E-06,131.98911,4.90E-04,-4.90E-04,1.24E+02,,,1.0742,,,,,,0.965,1.00E-01,-1.00E-01,55,,,0.016,,,0,,,,,,1.69,0.43,-0.43,0.014,7.40E-04,-7.40E-04,4.55,0.38,-0.38,3249,,,5398,81,-81,3.64,0.3,-0.3,2.98,0.19,-0.19,,,,Pinsonneault,Active,12/19/13,296.587341,50.490761,12.65
6364162,K02889.01,FALSE POSITIVE,FALSE POSITIVE,5.243629,7.40E-05,-7.40E-05,132.721,1.00E-02,-1.00E-02,1.29E+02,,,9.8991,,,,,,0.11,8.20E-01,-8.20E-01,88.24,,,0.061,,,0,,,,,,4.1,1.9,-1.9,0.0101,4.50E-03,-4.50E-03,1.19,0.75,-0.75,1146,,,6190,134,-134,4.41,0.3,-0.3,1.07,0.48,-0.48,,,,Pinsonneault,Active,12/19/13,291.858978,41.728489,15.163
7463685,K02890.01,CANDIDATE,CANDIDATE,8.9881,1.30E-04,-1.30E-04,138.851,1.00E-02,-1.00E-02,1.49E+02,,,4.5809,,,,,,0.91,5.10E-01,-5.10E-01,81.93,,,0.086,,,0,,,,,,6.6,3,-3,0.0137,4.80E-03,-4.80E-03,1.39,0.91,-0.91,871,,,5996,120,-120,4.51,0.3,-0.3,0.93,0.52,-0.52,,,,Pinsonneault,Active,12/19/13,296.746429,43.045441,15.257
10068024,K02891.01,FALSE POSITIVE,FALSE POSITIVE,2.0231294,5.80E-06,-5.80E-06,132.0709,1.80E-03,-1.80E-03,7.30E+01,,,1.3357,,,,,,0.77,6.50E-01,-6.50E-01,84.22,,,0.033,,,0,,,,,,7.8,3.6,-3.6,0.0088,2.40E-03,-2.40E-03,1.04,0.48,-0.48,1609,,,6348,140,-140,4.42,0.3,-0.3,1.09,0.4,-0.4,,,,Pinsonneault,Active,12/19/13,288.847107,47.022911,13.126
9636563,K02892.01,FALSE POSITIVE,FALSE POSITIVE,10.635946,8.30E-05,-8.30E-05,139.8019,5.50E-03,-5.50E-03,2.44E+02,,,3.0202,,,,,,0.49,7.90E-01,-7.90E-01,88.81,,,0.092,,,0,,,,,,24,11,-11,0.0144,5.10E-03,-5.10E-03,1.26,0.51,-0.51,721,,,5539,76,-76,4.59,0.3,-0.3,0.8,0.15,-0.15,,,,Pinsonneault,Active,12/19/13,285.336365,46.31237,15.091
6937402,K02894.01,CANDIDATE,CANDIDATE,10.310531,9.00E-05,-9.00E-05,141.5196,6.30E-03,-6.30E-03,4.14E+02,,,5.4512,,,,,,0.66,8.50E-01,-8.50E-01,86.52,,,0.09,,,0,,,,,,11,5.4,-5.4,0.0195,7.10E-03,-7.10E-03,1.8,1.1,-1.1,774,,,5669,107,-107,4.53,0.3,-0.3,0.86,0.43,-0.43,,,,Pinsonneault,Active,12/19/13,288.116058,42.440418,15.619
5475641,K02895.01,FALSE POSITIVE,FALSE POSITIVE,1.0698442,1.30E-06,-1.30E-06,132.44265,8.30E-04,-8.30E-04,6.09E+02,,,4.9203,,,,,,0.017,1.00E-01,-1.00E-01,89.38,,,0.018,,,0,,,,,,1.7128,0.008,-0.008,0.0225,1.80E-03,-1.80E-03,1.8,1.2,-1.2,1381,,,4965,75,-75,4.59,0.3,-0.3,0.72,0.49,-0.49,,,,Pinsonneault,Active,12/19/13,298.559265,40.604858,14.298
2853828,K02896.01,FALSE POSITIVE,FALSE POSITIVE,1.07746544,5.90E-07,-5.90E-07,131.58343,3.10E-04,-3.10E-04,1.70E+02,,,1.5691,,,,,,0.06,5.90E-01,-5.90E-01,89.38,,,0.022,,,0,,,,,,5.4,2.6,-2.6,0.0116,2.40E-03,-2.40E-03,1.69,0.77,-0.77,2171,,,6329,98,-98,4.25,0.3,-0.3,1.33,0.54,-0.54,,,,Pinsonneault,Active,12/19/13,291.740173,38.014912,11.899
5817986,K02897.01,FALSE POSITIVE,FALSE POSITIVE,0.58431068,5.60E-07,-5.60E-07,132.01169,5.40E-04,-5.40E-04,7.67E+02,,,1.5314,,,,,,0.19,6.20E-01,-6.20E-01,86.52,,,0.013,,,0,,,,,,3,1.1,-1.1,0.0248,5.70E-03,-5.70E-03,2.4,1.2,-1.2,2089,,,5760,115,-115,4.53,0.3,-0.3,0.88,0.38,-0.38,,,,Pinsonneault,Active,12/19/13,298.555756,41.034061,15.361
7106173,K03083.03,CANDIDATE,CANDIDATE,8.29465,1.10E-04,-1.10E-04,134.8274,9.40E-03,-9.40E-03,3.80E+01,,,3.6785,,,,,,0.95,7.70E-01,-7.70E-01,79.64,,,0.081,,,0,,,,,,5.4,2.4,-2.4,0.0075,2.50E-03,-2.50E-03,0.74,0.38,-0.38,875,,,5923,79,-79,4.53,0.3,-0.3,0.91,0.36,-0.36,,,,Pinsonneault,Active,10/25/13,287.978851,42.679359,12.857
3324986,K03084.01,FALSE POSITIVE,FALSE POSITIVE,1.540402,7.00E-06,-7.00E-06,131.9947,2.70E-03,-2.70E-03,1.59E+02,,,1.8258,,,,,,0.33,8.50E-01,-8.50E-01,86.52,,,0.026,,,0,,,,,,5.7,2.8,-2.8,0.0112,3.90E-03,-3.90E-03,1.06,0.64,-0.64,1474,,,5791,86,-86,4.55,0.3,-0.3,0.87,0.43,-0.43,,,,Pinsonneault,Active,10/25/13,286.015869,38.411339,14.991
11912932,K03085.01,FALSE POSITIVE,FALSE POSITIVE,3.747888,3.00E-05,-3.00E-05,134.17,5.40E-03,-5.40E-03,9.70E+01,,,3.8206,,,,,,0.36,8.50E-01,-8.50E-01,87.09,,,0.046,,,0,,,,,,7,3.3,-3.3,0.0089,3.20E-03,-3.20E-03,0.82,0.48,-0.48,1064,,,5664,89,-89,4.57,0.3,-0.3,0.83,0.39,-0.39,,,,Pinsonneault,Active,12/19/13,290.972504,50.267948,14.323
10749059,K03086.01,CANDIDATE,CANDIDATE,174.7365,3.50E-03,-3.50E-03,252.518,1.30E-02,-1.30E-02,1.34E+03,,,8.4778,,,,,,0.03,1.90E-01,-1.90E-01,89.95,,,0.608,,,0,,,,,,164,37,-37,0.032,1.60E-02,-1.60E-02,3.1,1.9,-1.9,282,,,5278,200,-200,4.53,0.3,-0.3,0.89,0.3,-0.3,,,,KIC,Active,12/19/13,297.884644,48.00145,15.707
9119568,K03087.01,FALSE POSITIVE,FALSE POSITIVE,5.548297,5.50E-05,-5.50E-05,133.9587,5.90E-03,-5.90E-03,6.20E+01,,,4.4866,,,,,,0.9,1.00E-01,-1.00E-01,78.5,,,0.056,,,0,,,,,,4.4,1.3,-1.3,0.00912,3.40E-04,-3.40E-04,0.79,0.28,-0.28,857,,,5175,63,-63,4.53,0.3,-0.3,0.79,0.27,-0.27,,,,Pinsonneault,Active,12/19/13,300.937378,45.49007,12.837
9119568,K03087.02,FALSE POSITIVE,FALSE POSITIVE,1.221842,2.00E-05,-2.00E-05,131.9329,6.50E-03,-6.50E-03,1.80E+01,,,6.2923,,,,,,0.04,8.30E-01,-8.30E-01,88.81,,,0.02,,,0,,,,,,1.61,0.46,-0.46,0.00424,1.90E-04,-1.90E-04,0.37,0.13,-0.13,1435,,,5175,63,-63,4.53,0.3,-0.3,0.79,0.27,-0.27,,,,Pinsonneault,Active,10/25/13,300.937378,45.49007,12.837
9020114,K03088.01,CANDIDATE,CANDIDATE,3.484149,1.70E-05,-1.70E-05,134.5491,2.90E-03,-2.90E-03,1.71E+02,,,1.527,,,,,,0.03,1.40E-01,-1.40E-01,89.95,,,0.045,,,0,,,,,,17.1,2.5,-2.5,0.0115,5.30E-03,-5.30E-03,1.18,0.72,-0.72,1208,,,5993,114,-114,4.5,0.3,-0.3,0.94,0.38,-0.38,,,,Pinsonneault,Active,12/19/13,291.164368,45.318291,14.953
6196457,K00285.01,CANDIDATE,CONFIRMED,13.748778,3.10E-05,-3.10E-05,179.2804,1.00E-03,-1.00E-03,4.24E+02,,,6.1685,,,,,,0.81,1.00E-01,-1.00E-01,85.37,,,0.118,,,0,,,,,,10.62,0.16,-0.16,0.02106,1.00E-04,-1.00E-04,3.51,0.45,-0.45,934,,,5883,50,-50,4.14,0.1,-0.1,1.53,0.19,-0.19,,,,SPC,Active,12/19/13,289.08606,41.562958,11.565
7668416,K03089.01,CANDIDATE,CANDIDATE,0.858548,3.50E-06,-3.50E-06,132.1436,2.20E-03,-2.20E-03,1.23E+02,,,1.0481,,,,,,0.3,8.10E-01,-8.10E-01,87.09,,,0.017,,,0,,,,,,5.6,2.7,-2.7,0.0099,4.10E-03,-4.10E-03,0.98,0.52,-0.52,1642,,,5073,200,-200,4.49,0.3,-0.3,0.92,0.3,-0.3,,,,KIC,Active,10/25/13,286.148041,43.369202,15.247
6609270,K03090.01,CANDIDATE,CANDIDATE,3.822234,2.60E-05,-2.60E-05,132.1495,5.50E-03,-5.50E-03,4.26E+02,,,1.9055,,,,,,0.72,7.50E-01,-7.50E-01,86.52,,,0.04,,,0,,,,,,11.1,5.4,-5.4,0.0203,9.90E-03,-9.90E-03,1.6,1,-1,736,,,3972,200,-200,4.49,0.3,-0.3,0.7,0.3,-0.3,,,,KIC,Active,12/19/13,292.73764,42.014832,15.665
12406807,K03091.01,CANDIDATE,CANDIDATE,17.06766,2.70E-04,-2.70E-04,145.571,1.10E-02,-1.10E-02,3.21E+02,,,6.1623,,,,,,0.83,6.60E-01,-6.60E-01,85.94,,,0.137,,,0,,,,,,12.2,5.4,-5.4,0.0186,6.80E-03,-6.80E-03,2.2,1.3,-1.3,791,,,6370,112,-112,4.43,0.3,-0.3,1.09,0.51,-0.51,,,,Pinsonneault,Active,12/19/13,290.888306,51.248169,15.372
8046689,K03092.01,FALSE POSITIVE,FALSE POSITIVE,5.785382,4.00E-05,-4.00E-05,137.0941,5.30E-03,-5.30E-03,2.97E+02,,,2.2309,,,,,,0.3,7.80E-01,-7.80E-01,89.38,,,0.065,,,0,,,,,,19.3,9.4,-9.4,0.0155,6.00E-03,-6.00E-03,1.68,0.83,-0.83,1088,,,6318,200,-200,4.49,0.3,-0.3,0.99,0.3,-0.3,,,,KIC,Active,12/19/13,297.426361,43.816502,15.451
5351250,K00408.03,CANDIDATE,CONFIRMED,30.82701,2.10E-04,-2.10E-04,152.9986,3.30E-03,-3.30E-03,7.53E+02,,,4.8611,,,,,,0.51,1.40E-01,-1.40E-01,89.38,,,0.191,,,0,,,,,,43,12,-12,0.02578,6.80E-04,-6.80E-04,2.6,1.1,-1.1,572,,,5855,96,-96,4.48,0.3,-0.3,0.94,0.38,-0.38,,,,Pinsonneault,Active,12/19/13,288.2341,40.520901,14.985
6850504,K00070.02,CANDIDATE,CONFIRMED,3.6961159,4.40E-06,-4.40E-06,134.50093,4.90E-04,-4.90E-04,3.87E+02,,,2.4973,,,,,,0.7,1.00E-01,-1.00E-01,85.37,,,0.045,,,0,,,,,,8.42,0.85,-0.85,0.01925,1.80E-04,-1.80E-04,1.97,0.16,-0.16,1097,,,5443,44,-44,4.45,0.1,-0.1,0.939,0.077,-0.077,,,,SME,Active,12/19/13,287.697998,42.338718,12.498
5351250,K00408.04,CANDIDATE,CONFIRMED,3.428129,3.20E-05,-3.20E-05,132.3553,3.70E-03,-3.70E-03,1.82E+02,,,2.3375,,,,,,0.49,1.40E-01,-1.40E-01,87.09,,,0.044,,,0,,,,,,10,2.7,-2.7,0.01266,5.10E-04,-5.10E-04,1.3,0.53,-0.53,1192,,,5855,96,-96,4.48,0.3,-0.3,0.94,0.38,-0.38,,,,Pinsonneault,Active,12/19/13,288.2341,40.520901,14.985
5444548,K00409.01,CANDIDATE,CANDIDATE,13.249212,6.30E-05,-6.30E-05,179.5233,1.60E-03,-1.60E-03,6.41E+02,,,4.4239,,,,,,0.07,3.00E-01,-3.00E-01,89.95,,,0.11,,,0,,,,,,23,11,-11,0.0229,8.20E-04,-8.20E-04,2.24,0.54,-0.54,742,,,5894,102,-102,4.53,0.3,-0.3,0.9,0.21,-0.21,,,,Pinsonneault,Active,12/19/13,290.566315,40.692039,14.15
5449777,K00410.01,CANDIDATE,CANDIDATE,7.2168889,5.10E-06,-5.10E-06,176.28497,2.40E-04,-2.40E-04,4.25E+03,,,1.9296,,,,,,1.29,9.40E-01,-9.40E-01,83.65,,,0.076,,,0,,,,,,12.2,3.2,-3.2,0.36,1.70E-01,-1.70E-01,45,28,-28,1071,,,6292,111,-111,4.38,0.3,-0.3,1.13,0.45,-0.45,,,,Pinsonneault,Active,12/19/13,292.248016,40.696049,14.454
5478055,K00411.01,FALSE POSITIVE,FALSE POSITIVE,15.852281,4.80E-05,-4.80E-05,174.2297,2.10E-03,-2.10E-03,9.75E+02,,,3.9194,,,,,,0.019,1.00E-01,-1.00E-01,89.95,,,0.124,,,0,,,,,,32.7,2.9,-2.9,0.028,1.20E-02,-1.20E-02,3.5,2,-2,808,,,5984,117,-117,4.31,0.3,-0.3,1.16,0.45,-0.45,,,,Pinsonneault,Active,12/19/13,299.008667,40.662231,14.508
5683743,K00412.01,CANDIDATE,CANDIDATE,4.1470198,3.30E-06,-3.30E-06,170.32524,2.50E-04,-2.50E-04,3.18E+03,,,2.9389,,,,,,0.5,1.00E-01,-1.00E-01,87.09,,,0.049,,,0,,,,,,10,2,-2,0.05262,9.00E-04,-9.00E-04,6.6,2.5,-2.5,1238,,,5781,95,-95,4.28,0.3,-0.3,1.16,0.43,-0.43,,,,Pinsonneault,Active,12/19/13,283.257599,40.990501,14.288
5791986,K00413.01,CANDIDATE,CONFIRMED,15.228997,6.20E-05,-6.20E-05,176.559,1.40E-03,-1.40E-03,1.11E+03,,,2.589,,,,,,0.67,6.90E-01,-6.90E-01,88.81,,,0.114,,,0,,,,,,35,16,-16,0.0323,5.40E-03,-5.40E-03,2.8,1.9,-1.9,638,,,5439,92,-92,4.56,0.3,-0.3,0.81,0.52,-0.52,,,,Pinsonneault,Active,12/19/13,292.162781,41.023239,14.769
5791986,K00413.02,CANDIDATE,CONFIRMED,24.67424,2.30E-04,-2.30E-04,146.7743,3.40E-03,-3.40E-03,6.52E+02,,,3.059,,,,,,0.66,7.20E-01,-7.20E-01,89.38,,,0.158,,,0,,,,,,49,22,-22,0.0246,4.10E-03,-4.10E-03,2.2,1.4,-1.4,542,,,5439,92,-92,4.56,0.3,-0.3,0.81,0.52,-0.52,,,,Pinsonneault,Active,12/19/13,292.162781,41.023239,14.769
5872150,K00414.01,FALSE POSITIVE,FALSE POSITIVE,20.3550856,5.10E-06,-5.10E-06,175.343141,8.50E-05,-8.50E-05,2.54E+04,,,5.289,,,,,,0.475,1.00E-01,-1.00E-01,89.38,,,0.147,,,0,,,,,,30.77,0.45,-0.45,0.1491,2.10E-04,-2.10E-04,17,7.6,-7.6,711,,,6042,120,-120,4.41,0.3,-0.3,1.05,0.47,-0.47,,,,Pinsonneault,Active,12/19/13,290.425385,41.139149,14.557
5872150,K00414.02,FALSE POSITIVE,FALSE POSITIVE,5.922366,4.70E-05,-4.70E-05,173.8185,2.60E-03,-2.60E-03,3.57E+02,,,3.01,,,,,,0.48,1.00E-01,-1.00E-01,88.24,,,0.065,,,0,,,,,,13.51,0.2,-0.2,0.01765,3.90E-04,-3.90E-04,2.02,0.9,-0.9,1069,,,6042,120,-120,4.41,0.3,-0.3,1.05,0.47,-0.47,,,,Pinsonneault,Active,12/19/13,290.425385,41.139149,14.557
6289650,K00415.01,CANDIDATE,CANDIDATE,166.78821,4.10E-04,-4.10E-04,245.14177,7.80E-04,-7.80E-04,4.74E+03,,,6.0104,,,,,,0.55,1.70E-01,-1.70E-01,89.95,,,0.6,,,0,,,,,,193,69,-69,0.0651,1.80E-03,-1.80E-03,7.9,3.5,-3.5,365,,,6083,98,-98,4.36,0.3,-0.3,1.11,0.49,-0.49,,,,Pinsonneault,Active,12/19/13,293.306061,41.606369,14.11
6850504,K00070.03,CANDIDATE,CONFIRMED,77.61153,2.30E-04,-2.30E-04,164.7276,1.50E-03,-1.50E-03,8.25E+02,,,7.3552,,,,,,0.651,1.00E-01,-1.00E-01,89.38,,,0.344,,,0,,,,,,64.1,6.5,-6.5,0.02768,2.70E-04,-2.70E-04,2.84,0.23,-0.23,397,,,5443,44,-44,4.45,0.1,-0.1,0.939,0.077,-0.077,,,,SME,Active,12/19/13,287.697998,42.338718,12.498
6508221,K00416.01,CANDIDATE,CONFIRMED,18.208009,4.80E-05,-4.80E-05,185.84154,9.20E-04,-9.20E-04,1.60E+03,,,3.8016,,,,,,0.56,3.30E-01,-3.30E-01,88.81,,,0.127,,,0,,,,,,32,13,-13,0.0375,2.90E-03,-2.90E-03,3,1.8,-1.8,556,,,5249,72,-72,4.63,0.3,-0.3,0.73,0.43,-0.43,,,,Pinsonneault,Active,12/19/13,286.865479,41.989079,14.29
6665695,K00561.01,CANDIDATE,CANDIDATE,5.378901,2.80E-05,-2.80E-05,169.6118,1.70E-03,-1.70E-03,5.19E+02,,,2.7073,,,,,,0.68,3.80E-01,-3.80E-01,86.52,,,0.056,,,0,,,,,,11.7,4,-4,0.0221,2.10E-03,-2.10E-03,1.82,0.99,-0.99,847,,,5234,65,-65,4.59,0.3,-0.3,0.75,0.4,-0.4,,,,Pinsonneault,Active,12/19/13,282.004608,42.176529,14.005
6707833,K00563.01,CANDIDATE,CANDIDATE,15.28462,2.20E-04,-2.20E-04,175.6218,5.00E-03,-5.00E-03,3.01E+02,,,6.0978,,,,,,0.796,1.00E-01,-1.00E-01,86.52,,,0.124,,,0,,,,,,12.2,1.3,-1.3,0.01762,4.00E-04,-4.00E-04,1.92,0.88,-0.88,772,,,6166,115,-115,4.48,0.3,-0.3,1,0.46,-0.46,,,,Pinsonneault,Active,12/19/13,296.031982,42.14196,14.519
6786037,K00564.01,CANDIDATE,CANDIDATE,21.05744,1.70E-04,-1.70E-04,171.8792,3.80E-03,-3.80E-03,6.38E+02,,,8.4659,,,,,,0.8731,1.00E-01,-1.00E-01,85.37,,,0.15,,,0,,,,,,10.3,1.5,-1.5,0.02669,3.50E-04,-3.50E-04,2.7,1.2,-1.2,651,,,5956,106,-106,4.52,0.3,-0.3,0.92,0.42,-0.42,,,,Pinsonneault,Active,10/25/13,294.280975,42.29097,14.854
6786037,K00564.02,CANDIDATE,CANDIDATE,127.90073,8.10E-04,-8.10E-04,246.4679,2.50E-03,-2.50E-03,4.05E+03,,,17.2768,,,,,,0.8791,1.00E-01,-1.00E-01,88.81,,,0.5,,,0,,,,,,34.3,5,-5,0.06791,3.30E-04,-3.30E-04,6.8,3.1,-3.1,357,,,5956,106,-106,4.52,0.3,-0.3,0.92,0.42,-0.42,,,,Pinsonneault,Active,12/19/13,294.280975,42.29097,14.854
6786037,K00564.03,CANDIDATE,CANDIDATE,6.217168,9.70E-05,-9.70E-05,131.7212,7.30E-03,-7.30E-03,1.54E+02,,,4.0549,,,,,,0.94,1.00E-01,-1.00E-01,77.92,,,0.067,,,0,,,,,,4.57,0.66,-0.66,0.01397,6.00E-04,-6.00E-04,1.41,0.65,-0.65,975,,,5956,106,-106,4.52,0.3,-0.3,0.92,0.42,-0.42,,,,Pinsonneault,Active,12/19/13,294.280975,42.29097,14.854
8056665,K00089.01,CANDIDATE,CANDIDATE,84.68895,6.90E-04,-6.90E-04,150.5651,3.00E-03,-3.00E-03,3.42E+02,,,10.0555,,,,,,0.01,1.90E-01,-1.90E-01,89.95,,,0.465,,,0,,,,,,65.4,9.1,-9.1,0.01721,2.00E-04,-2.00E-04,4.7,1.3,-1.3,793,,,7713,200,-200,3.9,0.3,-0.3,2.52,0.71,-0.71,,,,Pinsonneault,Active,12/19/13,299.821167,43.81427,11.642
7025846,K00565.01,FALSE POSITIVE,FALSE POSITIVE,2.3405289,6.70E-06,-6.70E-06,170.1967,1.80E-03,-1.80E-03,1.90E+02,,,3.0345,,,,,,0.03,1.30E-01,-1.30E-01,89.95,,,0.035,,,0,,,,,,5.99,0.42,-0.42,0.0124,6.00E-03,-6.00E-03,1.43,0.86,-0.86,1482,,,6109,92,-92,4.41,0.3,-0.3,1.06,0.37,-0.37,,,,Pinsonneault,Active,12/19/13,289.358551,42.526192,14.3
7119481,K00566.01,CANDIDATE,CANDIDATE,25.85515,3.20E-04,-3.20E-04,192.5717,4.60E-03,-4.60E-03,5.90E+02,,,3.9407,,,,,,0.39,5.60E-01,-5.60E-01,89.38,,,0.176,,,0,,,,,,47,23,-23,0.0225,3.30E-03,-3.30E-03,2.4,1.1,-1.1,641,,,6133,107,-107,4.48,0.3,-0.3,0.99,0.43,-0.43,,,,Pinsonneault,Active,12/19/13,292.31601,42.626251,14.718
7445445,K00567.01,CANDIDATE,CONFIRMED,10.687549,4.90E-05,-4.90E-05,169.9324,1.60E-03,-1.60E-03,7.28E+02,,,3.5971,,,,,,0.893,1.00E-01,-1.00E-01,85.37,,,0.094,,,0,,,,,,11.6,1.7,-1.7,0.02936,5.10E-04,-5.10E-04,2.9,1.6,-1.6,791,,,5817,85,-85,4.52,0.3,-0.3,0.89,0.51,-0.51,,,,Pinsonneault,Active,12/19/13,291.951904,43.074711,14.338
7445445,K00567.02,CANDIDATE,CONFIRMED,20.30291,1.90E-04,-1.90E-04,176.8022,3.10E-03,-3.10E-03,5.09E+02,,,4.6634,,,,,,0.873,1.00E-01,-1.00E-01,87.09,,,0.144,,,0,,,,,,17.9,2.6,-2.6,0.02411,5.20E-04,-5.20E-04,2.4,1.3,-1.3,639,,,5817,85,-85,4.52,0.3,-0.3,0.89,0.51,-0.51,,,,Pinsonneault,Active,12/19/13,291.951904,43.074711,14.338
7445445,K00567.03,CANDIDATE,CONFIRMED,29.02277,3.10E-04,-3.10E-04,198.3648,3.40E-03,-3.40E-03,6.03E+02,,,4.1754,,,,,,0.936,1.00E-01,-1.00E-01,87.66,,,0.183,,,0,,,,,,22.7,3.3,-3.3,0.02813,7.60E-04,-7.60E-04,2.8,1.6,-1.6,567,,,5817,85,-85,4.52,0.3,-0.3,0.89,0.51,-0.51,,,,Pinsonneault,Active,12/19/13,291.951904,43.074711,14.338
7595157,K00568.01,CANDIDATE,CANDIDATE,3.383536,1.30E-05,-1.30E-05,169.6391,1.40E-03,-1.40E-03,2.67E+02,,,1.4457,,,,,,0.8,1.00E-01,-1.00E-01,85.94,,,0.042,,,0,,,,,,11.3,3.7,-3.7,0.01669,9.90E-04,-9.90E-04,1.39,0.26,-0.26,1015,,,5390,81,-81,4.61,0.3,-0.3,0.77,0.13,-0.13,,,,Pinsonneault,Active,12/19/13,287.295441,43.279869,14.14
7595157,K00568.02,CANDIDATE,CANDIDATE,2.359002,2.30E-05,-2.30E-05,132.6792,3.30E-03,-3.30E-03,9.00E+01,,,1.8505,,,,,,0.44,3.70E-01,-3.70E-01,87.09,,,0.033,,,0,,,,,,8.9,2.9,-2.9,0.00888,5.20E-04,-5.20E-04,0.74,0.14,-0.14,1145,,,5390,81,-81,4.61,0.3,-0.3,0.77,0.13,-0.13,,,,Pinsonneault,Active,12/19/13,287.295441,43.279869,14.14
11129258,K02898.01,CANDIDATE,CANDIDATE,25.38413,2.10E-04,-2.10E-04,137.7756,5.70E-03,-5.70E-03,6.05E+02,,,3.8215,,,,,,0.24,9.70E-01,-9.70E-01,89.95,,,0.173,,,0,,,,,,51,25,-25,0.022,1.00E-02,-1.00E-02,2.4,1.5,-1.5,643,,,6119,105,-105,4.49,0.3,-0.3,0.98,0.45,-0.45,,,,Pinsonneault,Active,12/19/13,287.535767,48.727791,15.535
10586004,K00275.01,CANDIDATE,CONFIRMED,15.79186,1.40E-04,-1.40E-04,176.8205,2.80E-03,-2.80E-03,2.13E+02,,,7.1788,,,,,,0.0301,1.00E-01,-1.00E-01,89.95,,,0.13,,,0,,,,,,17.03,0.65,-0.65,0.01316,1.50E-04,-1.50E-04,1.96,0.29,-0.29,827,,,5795,50,-50,4.24,0.1,-0.1,1.36,0.2,-0.2,,,,SPC,Active,12/19/13,285.311249,47.848564,11.696
4939533,K02899.01,CANDIDATE,CANDIDATE,5.772063,5.60E-05,-5.60E-05,134.9306,6.20E-03,-6.20E-03,3.57E+02,,,2.7182,,,,,,0.28,8.80E-01,-8.80E-01,88.81,,,0.061,,,0,,,,,,15.6,7.5,-7.5,0.0169,8.20E-03,-8.20E-03,1.49,0.79,-0.79,889,,,5548,102,-102,4.58,0.3,-0.3,0.81,0.18,-0.18,,,,Pinsonneault,Active,12/19/13,295.847473,40.006721,15.703
